airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft,name
316030,GB-0197,1780,0,GRS,0,0,11,51.8831736262082,-0.612026453018189,90,108,0,29,51.8816735922623,-0.6045001745224,90,288,0,Park Farm Airstrip
316038,GB-0198,2098,0,GRS,0,0,1,52.4497064688512,1.12997174263,60,11,0,19,52.4553556043063,1.13174200057983,57,191,0,Tibenham Priory Farm Airstrip
316039,GB-0199,1573,0,GRS,0,0,9,52.70667867909,-1.75732433795929,59,88,0,27,52.7068574439954,-1.75021111965179,58,268,0,Sittles Farm Airstrip
316039,GB-0199,1402,0,GRS,0,0,17,52.7069517015598,-1.75013601779938,58,167,0,35,52.7032137455436,-1.74865543842316,56,347,0,Sittles Farm Airstrip
316041,GB-0200,1908,0,GRS,0,0,5,52.2973519454828,-2.47255682945251,195,49,0,23,52.3007965285034,-2.46611952781677,188,229,0,Hanley Farm Airstrip
316100,GB-0201,1287,0,CON,0,0,3,55.0463834125203,-4.03278708457947,155,25,0,21,55.0495764911086,-4.0301638841629,159,205,0,Glenswinton Farm Airstrip
316248,GB-0202,1711,0,GRS,0,0,12,57.3121050806228,-2.65243649482727,162,118,0,30,57.3099118945262,-2.64475464820862,158,298,0,Insch
316270,GB-0203,1737,0,GRS,0,0,15,51.1100629118262,-2.91645169258118,26,152,0,33,51.1058460797809,-2.91292190551758,10,332,0,Westonzoyland Microlight
316270,GB-0203,1581,0,GRS,0,0,8,51.1062098472283,-2.91298627853394,10,81,0,26,51.1069171646252,-2.90617346763611,10,261,0,Westonzoyland Microlight
316270,GB-0203,1464,0,GRS,0,0,3,51.1057450327596,-2.90993928909302,10,32,0,21,51.1091602996297,-2.90658116340637,26,212,0,Westonzoyland Microlight
316275,GB-0204,1145,0,GRS,0,0,15,51.7292676468816,-0.381656885147095,107,148,0,33,51.7266161319976,-0.378942489624023,88,328,0,Plaistows Airfield
316275,GB-0204,1026,0,GRS,0,0,12,51.7290217735978,-0.382182598114014,93,115,0,30,51.7278189688003,-0.378073453903198,94,295,0,Plaistows Airfield
316328,GB-0205,3581,0,GRS,0,0,1,53.0584198325414,-3.32454442977905,106,11,0,19,53.0680521196375,-3.32139015197754,101,191,0,Nantclwyd Airstrip
316382,GB-0206,661,0,GRS,0,0,16,52.8148306195789,0.111767649650574,13,161,0,34,52.8131154533344,0.112743973731995,9,341,0,Wingland Airfield
316382,GB-0206,622,0,GRS,0,0,8,52.8145598936774,0.111955404281616,9,75,0,26,52.8149911089878,0.114688575267792,9,255,0,Wingland Airfield
316382,GB-0206,824,0,GRS,0,0,3,52.8130651969702,0.112947821617126,9,27,0,21,52.8150721640197,0.114672482013702,9,207,0,Wingland Airfield
316396,GB-0208,1904,0,GRS,0,0,6,52.0048965778589,-0.938783884048462,84,64,0,24,52.0072213396659,-0.931187868118286,87,244,0,Thornborough Grounds Airstrip
316404,GB-0209,1130,0,GRS,0,0,13,50.9034100327807,-3.10013741254807,234,130,0,31,50.9014055853014,-3.09638768434525,237,310,0,Watchford Farm Airstrip
316404,GB-0209,1307,0,GRS,0,0,7,50.9019857844586,-3.10109227895737,236,68,0,25,50.9033051608748,-3.09580564498901,237,248,0,Watchford Farm Airstrip
316404,GB-0209,1316,0,GRS,0,0,5,50.9013599133406,-3.09897869825363,237,47,0,23,50.9038413582972,-3.09482395648956,237,227,0,Watchford Farm Airstrip
316405,GB-0210,1371,0,GRS,0,0,8,52.6428486052078,-1.47505402565002,93,83,0,26,52.6433108170228,-1.46890640258789,101,263,0,Twycross (Gopsall House) Airstrip
316428,GB-0211,1999,0,GRS,0,0,8,52.3137523220608,-0.365917682647705,70,77,0,26,52.3149919435365,-0.357184410095215,60,257,0,Stow Longa
316431,GB-0212,920,0,GRS,0,0,3,52.0959424522655,0.01560240983963,25,27,0,21,52.0981949259421,0.017453134059906,21,207,0,Whitehill Farm Airstrip
316433,GB-0213,1456,0,GRS,0,0,9,51.9030369038322,-1.07947111129761,68,86,0,27,51.9032884490387,-1.07301235198975,70,266,0,Pear Tree Farm Airstrip
316434,GB-0214,1844,0,GRS,0,0,8,53.0097742137283,-1.06147885322571,96,77,0,26,53.0109490646893,-1.05330348014832,89,257,0,Jericho Farm Airstrip
316435,GB-0215,1895,0,GRS,0,0,0,52.6284101647709,0.063906311988831,6,4,0,18,52.6335903202431,0.064576864242554,6,184,0,Jubilee Farm Airstrip
316451,GB-0216,1353,0,GRS,0,0,0,53.2173085598236,0.270087718963623,0,3,0,18,53.2210151804124,0.27040958404541,3,183,0,Ashley's Field Airstrip
316451,GB-0216,881,0,GRS,0,0,7,53.2187604113004,0.270076990127563,3,65,0,25,53.2197818171425,0.273735523223877,6,245,0,Ashley's Field Airstrip
316452,GB-0217,1982,0,GRS,0,0,7,51.3404649464542,-2.52671599388123,184,69,0,25,51.3424152483048,-2.51859426498413,176,249,0,Clutton Hill Airstrip
316468,GB-0219,2511,0,GRS,0,0,9,51.8852663051716,0.516314506530762,56,87,0,27,51.8856702604619,0.527451038360596,74,267,0,Rayne Hall Farm Airstrip
316469,GB-0220,1029,0,GRS,0,0,5,51.8371365548596,-2.59350299835205,169,52,0,23,51.838883351035,-2.58991420269012,174,232,0,Spence Airfield
316469,GB-0220,1389,0,GRS,0,0,1,51.8369840798714,-2.59215116500854,169,12,0,19,51.8407063108285,-2.59084761142731,161,192,0,Spence Airfield
316470,GB-0221,1179,0,GRS,0,0,3,51.6032121741131,-1.67595148086548,104,32,0,21,51.605964207611,-1.67321562767029,108,212,0,Sandhill Farm Airstrip
316481,GB-0222,1818,0,GRS,0,0,9,52.2593190740172,-0.659887790679932,96,86,0,27,52.2596868244346,-0.651766061782837,87,266,0,Tower Farm Airstrip
316482,GB-0223,3215,0,GRS,0,0,5,51.1064793027511,1.04737043380737,79,54,0,23,51.1116121304707,1.05878591537476,94,234,0,Pent Farm Airstrip
316484,GB-0224,1766,0,GRS,0,0,4,53.0031118166434,-1.6595470905304,177,43,0,22,53.0066690965231,-1.65408611297607,196,223,0,Holly Meadow Farm Airstrip
316490,GB-0225,1341,0,GRS,0,0,8,50.9570751190212,-3.53294134140015,232,82,0,26,50.9576123864536,-3.52716386318207,224,262,0,Stoodleigh Barton Private Airstrip
316491,GB-0226,1654,0,GRS,0,0,3,52.6102471025679,-4.07666802406311,29,27,0,21,52.6142861613316,-4.07326698303223,10,207,0,Talybont Airstrip
316492,GB-0227,1641,0,GRS,0,0,9,53.5343074446094,-0.688608884811401,6,94,0,27,53.5340141204125,-0.681055784225464,16,274,0,Low Hill Farm Airstrip
316493,GB-0228,1762,0,GRS,0,0,10,53.8408930693576,-0.97578227519989,11,104,0,28,53.8397472638463,-0.967826843261719,26,284,0,Redmoor Farm Airstrip
316516,GB-0231,2218,0,GRS,0,0,6,51.9992889139939,-2.36103057861328,49,60,0,24,52.0023471263756,-2.35249042510986,57,240,0,Berrow Airstrip
316517,GB-0232,1236,0,GRS,0,0,5,52.330900615721,-1.99637889862061,140,54,0,23,52.3328724073241,-1.99186474084854,139,234,0,Stoney Lane Farm Airstrip
316529,GB-0233,2107,0,GRS,0,0,10,51.1789696990035,0.421203374862671,17,96,0,28,51.178374462025,0.430371165275574,15,276,0,Old Hay Airfield
316529,GB-0233,1586,0,GRS,0,0,2,51.1751459241935,0.42797863483429,16,20,0,20,51.1792387301442,0.430322885513306,15,200,0,Old Hay Airfield
316530,GB-0234,2402,0,GRS,0,0,11,51.1916561712164,0.407674312591553,12,105,0,29,51.1899448948946,0.417823791503906,13,285,0,Laddingford Aerodrome
316530,GB-0234,1516,0,GRS,0,0,2,51.1908291182962,0.410206317901611,13,21,0,20,51.1947154656068,0.412555932998657,12,201,0,Laddingford Aerodrome
316531,GB-0235,2173,0,GRS,0,0,2,51.847629571008,-0.005600452423096,92,23,0,20,51.8531170474939,-0.001845359802246,92,203,0,High Cross Airstrip
316541,GB-0236,1843,0,GRS,0,0,5,56.1422082826043,-2.74339556694031,122,53,0,23,56.2705194756163,-2.74710774421692,116,233,0,Kingsmuir Airfield
316542,GB-0237,1610,0,GRS,0,0,8,52.3568759752914,-1.62452012300491,103,77,0,26,52.3578850554572,-1.61748200654984,100,257,0,Little Chase Farm Airstrip
316632,GB-0238,1421,0,GRS,0,0,6,54.9867438207154,-6.64709329605103,51,64,0,24,54.9884366412215,-6.64097785949707,47,244,0,Wild Geese Skydive Centre
316633,GB-0239,2588,0,GRS,0,0,10,57.3193616527879,-2.25683212280273,120,95,0,28,57.3187997179311,-2.243732213974,115,275,0,Whiterashes Farm Airstrip
316633,GB-0239,2181,0,GRS,0,0,18,57.3217541246299,-2.24896788597107,112,179,0,36,57.3157755498463,-2.24884986877441,111,359,0,Whiterashes Farm Airstrip
316634,GB-0240,1417,0,GRS,0,0,12,53.3150507070315,-0.86916446685791,69,118,0,30,53.3132111229933,-0.8634352684021,68,298,0,Grove Farm Airstrip
316635,GB-0241,1749,0,GRS,0,0,16,50.7789049126061,-3.90625655651093,129,163,0,34,50.7743288811116,-3.90399277210236,149,343,0,Taw Mill Airstrip
316636,GB-0242,2253,0,GRS,0,0,4,51.993033129081,0.066905021667481,141,44,0,22,51.9974988050573,0.073835849761963,140,224,0,Nuthampstead
316638,GB-0243,3010,0,ASP,0,0,5,53.8656626531818,-0.843340158462524,22,51,0,23,53.8708944119561,-0.832514762878418,29,231,0,Melrose Farm Airstrip
316746,GB-0245,1750,0,ASP,0,0,11,54.7674612993006,-1.38763546943665,143,113,0,29,54.7655611010062,-1.37999653816223,144,293,0,Peterlee Airfield
316746,GB-0245,2161,0,GRS,0,0,11,54.7680369117944,-1.38938426971436,143,113,0,29,54.7657653611289,-1.3798999786377,144,293,0,Peterlee Airfield
316805,GB-0246,1344,0,GRS,0,0,1,52.62550887958,-1.41903877258301,98,14,0,19,52.6290906852992,-1.41761183738709,99,194,0,Wharf Farm Airstrip
316805,GB-0246,1088,0,GRS,0,0,11,52.6298330592605,-1.42083048820496,100,113,0,29,52.6286739084325,-1.41630291938782,103,293,0,Wharf Farm Airstrip
316818,GB-0248,4402,0,ASP,0,0,5,53.9458447458991,-1.18722081184387,20,49,0,23,53.953787571187,-1.17178201675415,15,229,0,Rufforth East
316818,GB-0248,3938,0,ASP,0,0,17,53.9525943498012,-1.18878722190857,18,170,0,35,53.9419674916621,-1.18555784225464,19,350,0,Rufforth East
317045,GB-0249,2419,0,GRS,0,0,3,52.1649035164656,1.25731229782105,57,31,0,21,52.1705759518161,1.26291275024414,47,211,0,Monewden Airstrip
317045,GB-0249,1237,0,GRS,0,0,14,52.1702074628985,1.2589430809021,52,135,0,32,52.1678187910821,1.2628698348999,47,315,0,Monewden Airstrip
317134,GB-0250,2482,0,GRS,0,0,5,52.650145773616,-0.575087070465088,89,50,0,23,52.6545260935542,-0.566504001617432,79,230,0,Shacklewell Lodge Farm Airstrip
317379,GB-0252,1945,0,GRS,0,0,4,52.7075757465049,-0.141513347625732,0,41,0,22,52.7115863223705,-0.135709047317505,6,221,0,Crowland Glider Field
317443,GB-0253,2180,0,GRS,0,0,17,52.9155078122359,0.951755046844482,28,168,0,35,52.9096590767862,0.95380425453186,34,348,0,Manor Farm Airstrip
317445,GB-0254,2289,0,GRS,0,0,4,51.05474201141,-2.23740220069885,80,44,0,22,51.059226491726,-2.23041772842407,86,224,0,Gutchpool Farm Airstrip
317446,GB-0255,1279,0,GRS,0,0,18,50.9455646153951,-4.38677966594696,158,176,0,36,50.9420662904443,-4.38640415668488,147,356,0,Gorrel Farm Airstrip
317450,GB-0256,1767,0,GRS,0,0,9,52.734784524666,0.958224534988403,36,92,0,27,52.7346237392698,0.966222882270813,38,272,0,Swanton Morley Airstrip
317451,GB-0257,2070,0,GRS,0,0,9,51.989075745169,0.653289556503296,79,91,0,27,51.9889502130784,0.662505626678467,84,271,0,Stones Farm Airstrip
317452,GB-0258,1496,0,GRS,0,0,2,51.1851502931501,1.15234673023224,128,17,0,20,51.1890707410143,1.1542671918869,122,197,0,Clipgate Farm Airstrip
317533,GB-0259,2552,0,GRS,0,0,8,51.5986539599677,-2.08385109901428,86,76,0,26,51.6003666759603,-2.07292914390564,92,256,0,Charlton Park Airstrip
317533,GB-0259,2504,0,GRS,0,0,1,51.5952616586508,-2.07929134368896,80,14,0,19,51.6019127298648,-2.07654476165771,93,194,0,Charlton Park Airstrip
317536,GB-0260,1469,0,GRS,0,0,16,54.2538121041865,-1.29610776901245,70,155,0,34,54.2501578501505,-1.29321098327637,72,335,0,Felixkirk Airstrip
317573,GB-0261,2613,0,GRS,0,0,6,52.1212041739335,-0.122437477111816,63,60,0,24,52.1248402878722,-0.112384557723999,63,240,0,Top Farm Airfield
317574,GB-0262,1700,0,GRS,0,0,8,53.0767412505492,-0.515906810760498,73,77,0,26,53.0777595947188,-0.508332252502441,70,257,0,Griffin's Farm Airstrip
317576,GB-0263,1942,0,GRS,0,0,11,52.8077879553798,-2.51406669616699,63,112,0,29,52.8058357811329,-2.50586986541748,65,292,0,Peplow Airstrip
317591,GB-0264,2288,0,GRS,0,0,17,52.4913583430135,1.21525526046753,48,168,0,35,52.4852172841329,1.21735811233521,50,348,0,Long Stratton Airstrip
317592,GB-0265,1452,0,GRS,0,0,6,51.1244888421294,-2.59959697723389,53,64,0,24,51.126239582222,-2.59389996528625,58,244,0,Lower Withial Fram Airstrip
317631,GB-0266,2251,0,GRS,0,0,7,51.8879780337753,-1.82187438011169,218,74,0,25,51.8896897489169,-1.81226670742035,203,254,0,Upper Harford Airstrip
317632,GB-0267,1865,0,GRS,0,0,7,51.7445091786378,-4.96813774108887,57,73,0,25,51.7459838927757,-4.96023058891296,67,253,0,Rosemarket Airstrip
317634,GB-0268,2173,0,GRS,0,0,16,50.8459471573868,-4.16848540306091,115,164,0,34,50.8402157736674,-4.16591048240662,93,344,0,Westover Farm Airstrip
317665,GB-0269,1118,0,GRS,0,0,36,53.5341033932092,-3.03294539451599,22,360,0,18,53.5371704371256,-3.03292393684387,13,180,0,Ince Blundell Microlight
317665,GB-0269,1122,0,GRS,0,0,11,53.5371640609653,-3.03292393684387,13,106,0,29,53.5363160230994,-3.02794575691223,13,286,0,Ince Blundell Microlight
317665,GB-0269,1014,0,GRS,0,0,7,53.5351746520901,-3.03251624107361,22,71,0,25,53.5360864760944,-3.02809596061707,13,251,0,Ince Blundell Microlight
317693,GB-0270,2095,0,GRS,0,0,1,52.3342901416433,0.182433128356934,6,7,0,19,52.3399933997327,0.183570384979248,19,187,0,Mitchell's Farm Airstrip
317694,GB-0271,1778,0,GRS,0,0,9,52.3305137867724,0.263983011245728,9,88,0,27,52.3306973670341,0.271954536437988,16,268,0,Kingfisher's Bridge Airstrip
317729,GB-0272,1829,0,GRS,0,0,8,52.0193055135109,-0.172015428543091,63,77,0,26,52.0204675352469,-0.164086818695068,64,257,0,Newnham Airstrip
317731,GB-0273,2196,0,GRS,0,0,7,53.7709478812289,-0.58053731918335,135,65,0,25,53.7735158673904,-0.571321249008179,151,245,0,Mount Airey Airstrip
317738,GB-0274,4553,0,ASP,0,0,6,52.2402969669865,-0.372108221054077,70,62,0,24,52.2462028379771,-0.354148149490356,60,242,0,Little Staughton Airfield
317739,GB-0275,2474,0,GRS,0,0,10,51.3311881481003,-1.93485975265503,108,96,0,28,51.3305244901467,-1.92405581474304,107,276,0,Lydeway field
317740,GB-0276,2257,0,GRS,0,0,14,52.7379189093747,-2.60472536087036,52,140,0,32,52.7331701474091,-2.59817004203796,53,320,0,Lower Grounds Farm Airstrip
317744,GB-0277,1341,0,GRS,0,0,7,53.3210175924759,-0.681227445602417,21,72,0,25,53.3221839538052,-0.675390958786011,22,252,0,Stow Airstrip
323657,GB-0278,2464,0,GRS,0,0,9,52.125367236294,-1.17495775222778,154,88,0,27,52.1256372949451,-1.16396069526672,150,268,0,Niden Manor Farm Airstrip
317885,GB-0279,1576,0,GRS,0,0,7,52.5766954936655,-1.44326448440552,88,73,0,25,52.5779733758297,-1.43647313117981,86,253,0,Stoke Golding Airfield
317925,GB-0280,3870,0,ASP,0,0,3,52.5019725129713,-0.593916177749634,102,34,0,21,52.5107493121573,-0.584120750427246,102,214,0,Deenethorpe
317926,GB-0281,3482,0,GRS,0,0,7,52.4640305852812,-0.581867694854736,93,74,0,25,52.4666124838776,-0.566782951354981,84,254,0,Lyveden Glider Field
317927,GB-0282,1234,0,GRS,0,0,10,52.2379252002658,-1.14426255226135,184,103,0,28,52.237143343569,-1.13888740539551,169,283,0,Newnham Grounds Airstrip
317928,GB-0283,3205,0,GRS,0,0,6,52.4201838392428,0.371561050415039,-4,55,0,24,52.4252283212821,0.383357405662537,0,235,0,Lark Engine Farmhouse Airstrip
317943,GB-0284,1421,0,GRS,0,0,0,53.4905541991644,-0.81472635269165,26,3,0,18,53.4944477589494,-0.814415216445923,29,183,0,Haxey Airstrip
317943,GB-0284,712,0,GRS,0,0,9,53.4931776041425,-0.81474781036377,12,91,0,27,53.493158455789,-0.811464786529541,26,271,0,Haxey Airstrip
317944,GB-0285,2241,0,GRS,0,0,7,57.4055977433331,-1.91707134246826,73,70,0,25,57.4077043106385,-1.90635323524475,79,250,0,Hatton Airstrip
317945,GB-0286,1568,0,ASP,0,0,10,57.5171538864293,-1.86856627464294,50,98,0,28,57.5165200730147,-1.86064839363098,47,278,0,Longside Airfield
317974,GB-0287,1944,0,ASP,0,0,7,55.704863942664,-2.38632917404175,106,65,0,25,55.7071187469702,-2.37775683403015,101,245,0,Charterhall Airfield
317979,GB-0288,1937,0,ASP,0,0,8,54.8974280322683,-4.93821501731873,25,77,0,26,54.8986495809005,-4.92922425270081,26,257,0,Castle Kennedy Airfield
317996,GB-0289,1793,0,GRS,0,0,1,53.5068983674483,-0.941112041473389,6,12,0,19,53.5117091555871,-0.939406156539917,3,192,0,Finningley Village Airstrip
317997,GB-0290,1235,0,GRS,0,0,17,53.7941935243267,-1.35673642158508,83,171,0,35,53.7908472495931,-1.3558566570282,80,351,0,Garforth Airstrip
317999,GB-0291,1513,0,GRS,0,0,6,55.5389462802446,-2.74549841880798,187,59,0,24,55.5411013793398,-2.73923277854919,186,239,0,Midlem Airstrip
317999,GB-0291,1511,0,GRS,0,0,5,55.5388795006394,-2.74523019790649,187,48,0,23,55.5416477237217,-2.73977994918823,185,228,0,Midlem Airstrip
318001,GB-0292,1247,0,GRS,0,0,8,52.0692781695784,0.85418701171875,74,75,0,26,52.070181689641,0.859551429748535,71,255,0,Milden Airstrip
318002,GB-0293,1456,0,GRS,0,0,16,52.3633559655884,-2.54688620567322,152,162,0,34,52.3595558842884,-2.54487991333008,134,342,0,Little Down Farm Airstrip
318003,GB-0294,3261,0,GRS,0,0,5,52.4342591847522,-0.148454904556274,24,50,0,23,52.4399822437528,-0.137189626693726,22,230,0,Upwood Glider Field
318005,GB-0295,1532,0,GRS,0,0,7,50.9146891493453,-2.18733072280884,146,71,0,25,50.9160419861886,-2.18102216720581,137,251,0,Ranston Airstrip
318008,GB-0296,1375,0,GRS,0,0,5,56.3667120046495,-3.87500882148743,88,54,0,23,56.3689403537763,-3.86951565742493,67,234,0,East Lochlane Farm Airstrip
318010,GB-0297,1511,0,GRS,0,0,9,50.365113168878,-3.7103533744812,188,88,0,27,50.3652500456753,-3.70386242866516,194,268,0,Hallwell Airstrip
318012,GB-0298,2690,0,GRS,0,0,3,52.1571109647054,-1.55134677886963,100,32,0,21,52.1633898674123,-1.5450382232666,113,212,0,Green Farm Airstrip
318074,GB-0300,1681,0,GRS,0,0,14,51.9763555740182,0.847073793411255,57,143,0,32,51.9726809197503,0.851590633392334,26,323,0,Nayland Airstrip
318074,GB-0300,1347,0,GRS,0,0,13,51.9763159210842,0.84694504737854,57,127,0,31,51.9740886916197,0.851730108261108,45,307,0,Nayland Airstrip
318142,GB-0303,1501,0,GRS,0,0,6,53.12204713407,0.249016284942627,13,61,0,24,53.1240687781228,0.254992246627808,19,241,0,Croft Airstrip
318143,GB-0304,1499,0,GRS,0,0,1,51.3615820973992,-2.09106087684631,46,5,0,19,51.3656750783993,-2.09045469760895,46,185,0,Craysmarsh Airstrip
318145,GB-0306,1605,0,GRS,0,0,10,53.3690491245563,-2.48021721839905,46,97,0,28,53.3685370054091,-2.47288942337036,50,277,0,Lymm Dam Airstrip
318165,GB-0308,1202,0,GRS,0,0,4,52.6912566374752,-1.78664088249207,72,41,0,22,52.6937406564633,-1.78306818008423,64,221,0,Streethay Farm Airstrip
318166,GB-0309,2123,0,GRS,0,0,11,53.4789320317169,-2.62570559978485,44,110,0,29,53.4769590434067,-2.61650562286377,43,290,0,Haydock Park Airstrip
318683,GB-0311,1387,0,GRS,0,0,34,51.9022226820577,-0.246838331222534,92,338,0,16,51.9057376313675,-0.24918794631958,92,158,0,Rush Green Airstrip
318862,GB-0314,1046,0,GRS,0,0,16,52.7107478369885,-2.09292769432068,105,157,0,34,52.7081022774856,-2.09109306335449,104,337,0,Otherton Airfield
318862,GB-0314,802,0,CON,0,0,11,52.7101043372783,-2.0935070514679,103,105,0,29,52.7095388296981,-2.08999872207642,106,285,0,Otherton Airfield
318862,GB-0314,1163,0,GRS,0,0,6,52.7088108091483,-2.09427952766418,102,64,0,24,52.7102213379315,-2.08955883979797,108,244,0,Otherton Airfield
318918,GB-0315,1987,0,ASP,0,0,5,55.8720259194417,-3.40199187397957,208,50,0,23,55.8756388606299,-3.39431270956993,198,230,0,RAF Kirknewton Air Base
318918,GB-0315,2559,0,ASP,0,0,11,55.8784585569917,-3.4063196182251,188,113,0,29,55.8757629977831,-3.39520052075386,198,293,0,RAF Kirknewton Air Base
318918,GB-0315,2332,0,ASP,0,0,17,55.8789279849539,-3.40069770812988,190,171,0,35,55.8726082862902,-3.39897036552429,204,351,0,RAF Kirknewton Air Base
319032,GB-0316,1492,0,GRS,0,0,9,51.656044707595,0.417158603668213,52,86,0,27,51.6563641927885,0.42373538017273,60,266,0,Napps Field Airstrip
319061,GB-0317,2022,0,GRS,0,0,15,51.7968785018232,-2.99672484397888,62,146,0,33,51.7922733951263,-2.99173593521118,59,326,0,Abergavenny Airstrip
319062,GB-0318,1579,0,GRS,0,0,1,51.9879063010108,-2.78241634368896,87,12,0,19,51.9921412617333,-2.7809464931488,86,192,0,Allensmore Airfield
319063,GB-0319,1858,0,GRS,0,0,7,56.0426516592343,-2.80635237693787,34,70,0,25,56.0443715734631,-2.79776930809021,29,250,0,Archerfield Airstrip
319065,GB-0321,919,0,GRS,0,0,16,54.3715273482828,-6.59249424934387,80,163,0,34,54.3691148406155,-6.5912389755249,71,343,0,Woodview Airfield
319067,GB-0323,1288,0,GRS,0,0,6,52.4838190934585,-0.620867013931274,108,59,0,24,52.4856223591095,-0.615878105163574,109,239,0,Bakersfield Airstrip
319068,GB-0324,986,0,GRS,0,0,7,52.5681601112757,-1.6168624162674,118,71,0,25,52.5690274184703,-1.61264598369598,129,251,0,Baxterley Aerodrome
319068,GB-0324,818,0,GRS,0,0,6,52.569170881165,-1.6122168302536,129,60,0,24,52.5702957428459,-1.60902500152588,129,240,0,Baxterley Aerodrome
319069,GB-0325,1504,0,GRS,0,0,10,53.1597473702754,-0.729475021362305,12,101,0,28,53.1589432552604,-0.722726583480835,12,281,0,Beeches Farm Airstrip
319070,GB-0326,705,0,GRS,0,0,5,50.9775139352624,-4.09805059432983,200,53,0,23,50.978682560993,-4.09560441970825,207,233,0,Belle Vue Airfield
319071,GB-0327,1340,0,GRS,0,0,5,51.8817365085991,-0.125892162322998,114,51,0,23,51.8840345502355,-0.121246576309204,110,231,0,Benington Airfield
319072,GB-0328,1159,0,GRS,0,0,17,50.7235996084481,-1.20521306991577,43,174,0,35,50.7204412130405,-1.20465517044067,44,354,0,Binstead Airfield
319073,GB-0329,1420,0,GRS,0,0,12,56.7648322082941,-3.82891774177551,153,124,0,30,56.7626741035895,-3.82300615310669,157,304,0,Blair Atholl Airfield
319074,GB-0330,1213,0,GRS,0,0,8,52.590404703585,0.513879060745239,30,76,0,26,52.591219428897,0.519189834594727,24,256,0,Boughton North Airfield
319074,GB-0330,1230,0,GRS,0,0,15,52.5924251945599,0.515799522399902,18,154,0,33,52.5893879051472,0.518213510513306,28,334,0,Boughton North Airfield
319075,GB-0331,2448,0,GRS,0,0,11,52.5855486265462,0.510102510452271,24,112,0,29,52.5830063045305,0.520327091217041,12,292,0,Stoke Ferry Airfield
319076,GB-0332,1402,0,GRS,0,0,7,50.9833500155047,-1.99152946472168,167,66,0,25,50.984896723976,-1.98593974113464,153,246,0,Bowerchalke Airfield
319076,GB-0332,1432,0,GRS,0,0,1,50.9817154466186,-1.99270963668823,159,9,0,19,50.9855991422484,-1.99177622795105,185,189,0,Bowerchalke Airfield
319077,GB-0333,2308,0,GRS,0,0,10,51.6291199914642,-2.24854946136475,185,95,0,28,51.628607174841,-2.23838925361633,175,275,0,Bowldown Farm Airstrip
319077,GB-0333,1835,0,GRS,0,0,5,51.6271619331685,-2.24000930786133,176,46,0,23,51.6306317677737,-2.23414063453674,168,226,0,Bowldown Farm Airstrip
